LATITUDE,LONGITUDE,DISTANCE_TO_CENTRAL,GEO_CLUSTER,MECHANISM_BINARY,SPECIES_LABEL
5.324019,-4.13842,2612.934171898308,4,1,18
5.324019,-4.13842,2612.934171898308,4,1,18
7.3386,-7.6142,2976.0430589046737,4,1,18
7.3386,-7.6142,2976.0430589046737,4,1,18
-5.2167,38.65,2586.2365897295076,3,1,18
-5.2167,38.65,2586.2365897295076,3,1,4
6.687226,2.670673,1846.9960867778002,0,1,7
6.687226,2.670673,1846.9960867778002,0,1,18
6.687226,2.670673,1846.9960867778002,0,1,7
6.687226,2.670673,1846.9960867778002,0,1,18
6.729096,-3.49632,2526.192474850399,4,1,7
6.729096,-3.49632,2526.192474850399,4,0,7
6.729096,-3.49632,2526.192474850399,4,1,18
6.729096,-3.49632,2526.192474850399,4,0,18
6.729096,-3.49632,2526.192474850399,4,1,17
6.729096,-3.49632,2526.192474850399,4,0,17
7.352083,2.565841,1853.390330244347,0,1,7
7.352083,2.565841,1853.390330244347,0,1,18
6.1069,-3.8619,2572.522045513541,4,1,17
6.965913,2.645065,1847.3081296551916,0,1,7
6.965913,2.645065,1847.3081296551916,0,1,17
6.965913,2.645065,1847.3081296551916,0,1,7
6.965913,2.645065,1847.3081296551916,0,1,18
7.1167,-3.203,2490.9584704257213,4,1,18
7.1167,-3.203,2490.9584704257213,4,1,7
7.1167,-3.203,2490.9584704257213,4,1,7
7.1167,-3.203,2490.9584704257213,4,1,18
7.1167,-3.203,2490.9584704257213,4,1,18
7.1167,-3.203,2490.9584704257213,4,1,17
7.1167,-3.203,2490.9584704257213,4,1,17
-0.1726,34.9198,1943.372389926523,3,1,4
-0.1726,34.9198,1943.372389926523,3,0,17
-0.1726,34.9198,1943.372389926523,3,0,4
6.830252,2.600411,1853.3865954385963,0,1,7
6.830252,2.600411,1853.3865954385963,0,1,18
6.830252,2.600411,1853.3865954385963,0,1,7
6.830252,2.600411,1853.3865954385963,0,1,18
5.343858,-3.918737,2588.506220657198,4,1,7
5.343858,-3.918737,2588.506220657198,4,1,7
5.343858,-3.918737,2588.506220657198,4,1,18
5.343858,-3.918737,2588.506220657198,4,1,18
5.343858,-3.918737,2588.506220657198,4,1,17
5.343858,-3.918737,2588.506220657198,4,1,17
-0.0959,34.2757,1876.0816450583327,3,1,4
-0.0959,34.2757,1876.0816450583327,3,1,4
-0.0959,34.2757,1876.0816450583327,3,0,18
-0.0959,34.2757,1876.0816450583327,3,0,18
8.047883,-2.807864,2443.301146191836,4,1,18
8.047883,-2.807864,2443.301146191836,4,1,7
8.047883,-2.807864,2443.301146191836,4,1,7
8.047883,-2.807864,2443.301146191836,4,1,18
8.047883,-2.807864,2443.301146191836,4,1,18
8.047883,-2.807864,2443.301146191836,4,1,17
8.047883,-2.807864,2443.301146191836,4,1,17
9.271,-2.992,2464.419516001842,4,1,18
9.271,-2.992,2464.419516001842,4,1,7
9.271,-2.992,2464.419516001842,4,1,7
9.271,-2.992,2464.419516001842,4,1,18
9.271,-2.992,2464.419516001842,4,1,18
9.271,-2.992,2464.419516001842,4,1,17
9.271,-2.992,2464.419516001842,4,1,17
0.137672,34.026068,1839.3800301641834,3,1,17
0.583333,34.583333,1872.2673285178003,3,1,17
0.583333,34.583333,1872.2673285178003,3,1,17
0.583333,34.583333,1872.2673285178003,3,0,17
0.583333,34.583333,1872.2673285178003,3,0,4
0.666667,31.08249,1526.1196518681293,3,1,18
0.666667,31.08249,1526.1196518681293,3,1,4
-0.0357,34.62196,1906.9784562517007,3,1,17
-0.0357,34.62196,1906.9784562517007,3,1,4
-0.0357,34.62196,1906.9784562517007,3,0,17
-0.0357,34.62196,1906.9784562517007,3,0,4
7.2191,2.3379,1879.3264870790763,0,1,17
7.2191,2.3379,1879.3264870790763,0,1,17
6.8777,-6.4513,2850.835636239191,4,1,18
6.8777,-6.4513,2850.835636239191,4,1,7
6.8777,-6.4513,2850.835636239191,4,1,7
6.8777,-6.4513,2850.835636239191,4,1,18
6.8777,-6.4513,2850.835636239191,4,1,18
6.8777,-6.4513,2850.835636239191,4,1,17
6.8777,-6.4513,2850.835636239191,4,1,17
11.148308,-3.068106,2487.618943120427,4,1,7
11.148308,-3.068106,2487.618943120427,4,1,7
11.148308,-3.068106,2487.618943120427,4,1,18
14.744413,-17.347449,4072.794071849494,4,1,4
14.744413,-17.347449,4072.794071849494,4,1,4
10.964122,-3.257144,2505.991483857619,4,1,4
10.964122,-3.257144,2505.991483857619,4,1,18
5.8395,-5.3599,2740.5510756565855,4,1,17
14.7582,-17.3594,4074.248544968403,4,1,4
6.676641,2.669849,1847.191947897479,0,1,7
6.676641,2.669849,1847.191947897479,0,1,18
6.676641,2.669849,1847.191947897479,0,1,7
6.676641,2.669849,1847.191947897479,0,1,18
14.028879,-0.0447,2225.430375467518,4,0,4
14.028879,-0.0447,2225.430375467518,4,1,4
14.028879,-0.0447,2225.430375467518,4,0,4
14.028879,-0.0447,2225.430375467518,4,1,7
14.028879,-0.0447,2225.430375467518,4,1,7
14.028879,-0.0447,2225.430375467518,4,1,7
0.1603,34.6459,1899.3785325561291,3,1,17
0.1603,34.6459,1899.3785325561291,3,0,17
0.1603,34.6459,1899.3785325561291,3,0,4
0.1232,34.6366,1900.3285432389325,3,1,17
0.1232,34.6366,1900.3285432389325,3,0,17
0.1232,34.6366,1900.3285432389325,3,0,4
5.219895,-3.764663,2573.4049329401105,4,1,18
5.219895,-3.764663,2573.4049329401105,4,1,7
5.219895,-3.764663,2573.4049329401105,4,1,7
5.219895,-3.764663,2573.4049329401105,4,1,18
5.219895,-3.764663,2573.4049329401105,4,1,18
5.219895,-3.764663,2573.4049329401105,4,1,17
5.219895,-3.764663,2573.4049329401105,4,1,17
9.5038,2.3829,1876.159250117291,0,1,7
9.5038,2.3829,1876.159250117291,0,1,7
9.5038,2.3829,1876.159250117291,0,1,18
7.3742,2.5972,1849.8095369248265,0,1,18
6.85584,2.572249,1856.2621794058239,0,1,7
6.85584,2.572249,1856.2621794058239,0,1,7
6.85584,2.572249,1856.2621794058239,0,1,18
0.16833,34.7277,1907.0882227401048,3,1,17
0.16833,34.7277,1907.0882227401048,3,1,4
0.16833,34.7277,1907.0882227401048,3,0,17
0.16833,34.7277,1907.0882227401048,3,0,4
6.702446,2.699547,1843.6663419709462,0,1,7
6.702446,2.699547,1843.6663419709462,0,1,18
6.702446,2.699547,1843.6663419709462,0,1,7
0.51306,25.217662,1042.537730568112,3,1,17
9.277895,-5.68558,2760.2853219665944,4,1,7
9.277895,-5.68558,2760.2853219665944,4,1,7
9.277895,-5.68558,2760.2853219665944,4,1,18
9.277895,-5.68558,2760.2853219665944,4,1,18
9.277895,-5.68558,2760.2853219665944,4,1,17
9.277895,-5.68558,2760.2853219665944,4,1,17
34.7973,114.3076,9966.767842232352,1,1,43
-10.934159,26.953514,2244.4940466659527,3,1,17
6.588379,2.690878,1845.7812872921647,0,1,7
6.588379,2.690878,1845.7812872921647,0,1,18
6.588379,2.690878,1845.7812872921647,0,1,7
6.588379,2.690878,1845.7812872921647,0,1,18
14.7736,-17.4422,4083.300526378619,4,1,4
14.7736,-17.4422,4083.300526378619,4,1,4
-4.404957,15.371885,1428.7788330540195,0,1,17
-0.0749,34.6663,1913.36351755351,3,1,17
-0.0749,34.6663,1913.36351755351,3,1,18
-0.0749,34.6663,1913.36351755351,3,0,17
-0.0749,34.6663,1913.36351755351,3,0,4
6.620039,2.673758,1847.335813708372,0,1,7
6.620039,2.673758,1847.335813708372,0,1,18
6.620039,2.673758,1847.335813708372,0,1,7
6.620039,2.673758,1847.335813708372,0,1,18
6.61414,2.73086,1841.1101594025313,0,1,7
6.61414,2.73086,1841.1101594025313,0,1,18
8.4484,16.6992,299.32645428100807,0,1,17
8.4484,16.6992,299.32645428100807,0,1,18
8.4484,16.6992,299.32645428100807,0,1,4
9.450654,-5.626144,2754.2424095072247,4,1,7
9.450654,-5.626144,2754.2424095072247,4,1,7
9.450654,-5.626144,2754.2424095072247,4,1,18
9.450654,-5.626144,2754.2424095072247,4,1,18
9.450654,-5.626144,2754.2424095072247,4,1,17
9.450654,-5.626144,2754.2424095072247,4,1,17
7.488,-3.258,2494.900879314688,4,1,18
7.488,-3.258,2494.900879314688,4,1,17
7.488,-3.258,2494.900879314688,4,1,7
7.488,-3.258,2494.900879314688,4,1,7
7.488,-3.258,2494.900879314688,4,1,18
7.488,-3.258,2494.900879314688,4,1,18
7.488,-3.258,2494.900879314688,4,1,17
7.488,-3.258,2494.900879314688,4,1,17
6.3384,1.1238,2021.0157509789153,0,1,7
6.3384,1.1238,2021.0157509789153,0,1,7
6.3384,1.1238,2021.0157509789153,0,1,7
-3.526871,23.599733,1346.6754238354597,3,1,17
7.6922,-5.0347,2689.8914847554224,4,1,17
7.6922,-5.0347,2689.8914847554224,4,1,17
13.344086,7.157959,1464.5438755085265,0,1,7
14.7908,-17.339,4072.4859595066937,4,1,4
14.7908,-17.339,4072.4859595066937,4,1,4
7.41209,-7.562108,2969.890888604768,4,1,17
7.41209,-7.562108,2969.890888604768,4,1,17
10.355,0.4727,2093.1441113257915,0,1,7
10.355,0.4727,2093.1441113257915,0,0,7
10.355,0.4727,2093.1441113257915,0,0,7
10.355,0.4727,2093.1441113257915,0,1,18
10.355,0.4727,2093.1441113257915,0,0,18
10.355,0.4727,2093.1441113257915,0,1,18
14.730833,-17.324444,4070.1600738549805,4,1,4
14.730833,-17.324444,4070.1600738549805,4,1,4
-6.025361,22.319498,1572.596270349816,3,1,17
13.707274,9.150127,1288.2510903709265,0,1,7
-6.131308,39.270287,2700.0341926929445,3,0,4
-6.131308,39.270287,2700.0341926929445,3,1,4
-6.131308,39.270287,2700.0341926929445,3,1,4
6.169607,-5.050228,2702.7465687658037,4,1,17
7.48142,1.26488,1996.1792177690866,0,1,7
7.48142,1.26488,1996.1792177690866,0,1,7
7.48142,1.26488,1996.1792177690866,0,0,7
7.48142,1.26488,1996.1792177690866,0,1,18
7.48142,1.26488,1996.1792177690866,0,1,18
7.48142,1.26488,1996.1792177690866,0,1,18
-0.1833,34.9167,1943.6154876687126,3,1,4
-0.1833,34.9167,1943.6154876687126,3,1,4
-0.1833,34.9167,1943.6154876687126,3,0,18
-0.1833,34.9167,1943.6154876687126,3,0,18
12.358651,-1.606883,2349.173085621281,4,1,7
9.970105,-5.160712,2705.4781723069027,4,1,18
7.837468,-6.382623,2837.9246399464078,4,1,7
7.837468,-6.382623,2837.9246399464078,4,1,7
7.837468,-6.382623,2837.9246399464078,4,1,18
7.837468,-6.382623,2837.9246399464078,4,1,18
7.837468,-6.382623,2837.9246399464078,4,1,17
7.837468,-6.382623,2837.9246399464078,4,1,17
14.75729,-17.39203,4077.726668528198,4,1,4
14.75729,-17.39203,4077.726668528198,4,1,4
32.101,114.1257,9998.726124361394,1,1,43
5.2482,-3.9195,2589.989809979201,4,1,18
5.2482,-3.9195,2589.989809979201,4,1,7
5.2482,-3.9195,2589.989809979201,4,1,17
5.2482,-3.9195,2589.989809979201,4,1,17
-5.301357,39.799417,2697.9560309915214,3,0,4
-5.301357,39.799417,2697.9560309915214,3,1,4
-5.301357,39.799417,2697.9560309915214,3,1,4
-0.5058,34.7336,1942.5329180693343,3,1,4
-0.5058,34.7336,1942.5329180693343,3,1,4
-0.5058,34.7336,1942.5329180693343,3,0,18
-0.5058,34.7336,1942.5329180693343,3,0,18
4.758807,-6.691275,2901.903748859499,4,1,18
4.758807,-6.691275,2901.903748859499,4,1,7
4.758807,-6.691275,2901.903748859499,4,1,7
4.758807,-6.691275,2901.903748859499,4,1,17
4.758807,-6.691275,2901.903748859499,4,1,17
7.059702,-3.775761,2554.4994712815774,4,1,7
7.059702,-3.775761,2554.4994712815774,4,1,7
7.059702,-3.775761,2554.4994712815774,4,1,17
7.059702,-3.775761,2554.4994712815774,4,1,17
4.9538,-6.0853,2832.333069048666,4,1,18
32.1168,114.0587,9992.20259456645,1,1,43
6.2338,-5.156962,2713.8394967186855,4,1,17
7.8064,-3.1714,2484.042924060226,4,1,18
7.8064,-3.1714,2484.042924060226,4,1,7
7.8064,-3.1714,2484.042924060226,4,1,7
7.8064,-3.1714,2484.042924060226,4,1,18
7.8064,-3.1714,2484.042924060226,4,1,18
7.8064,-3.1714,2484.042924060226,4,1,17
7.8064,-3.1714,2484.042924060226,4,1,17
32.6971,112.8406,9868.995148410871,1,1,43
7.3457,-3.2031,2489.5847739941228,4,1,18
7.3457,-3.2031,2489.5847739941228,4,1,7
7.3457,-3.2031,2489.5847739941228,4,1,7
7.3457,-3.2031,2489.5847739941228,4,1,18
7.3457,-3.2031,2489.5847739941228,4,1,18
7.3457,-3.2031,2489.5847739941228,4,1,17
7.3457,-3.2031,2489.5847739941228,4,1,17
6.601233,2.689047,1845.8479653576383,0,1,7
6.601233,2.689047,1845.8479653576383,0,1,18
6.601233,2.689047,1845.8479653576383,0,1,7
6.601233,2.689047,1845.8479653576383,0,1,18
10.4388,-6.3982,2843.76360190645,4,1,18
10.4388,-6.3982,2843.76360190645,4,1,7
10.4388,-6.3982,2843.76360190645,4,1,7
10.4388,-6.3982,2843.76360190645,4,1,18
10.4388,-6.3982,2843.76360190645,4,1,18
10.4388,-6.3982,2843.76360190645,4,1,17
10.4388,-6.3982,2843.76360190645,4,1,17
0.6278,34.3325,1845.023698434311,3,1,17
0.6278,34.3325,1845.023698434311,3,1,18
0.6278,34.3325,1845.023698434311,3,1,18
0.6278,34.3325,1845.023698434311,3,1,4
0.6278,34.3325,1845.023698434311,3,0,4
0.6278,34.3325,1845.023698434311,3,1,18
0.6278,34.3325,1845.023698434311,3,1,18
13.8962,8.1989,1388.7692293335172,0,1,7
5.890861,-4.830361,2681.638383564173,4,1,17
5.890861,-4.830361,2681.638383564173,4,1,17
6.35173,-5.26856,2724.9591091877523,4,1,17
32.5175,113.4102,9924.873496383172,1,1,43
-5.9744,22.4643,1570.5423302284405,3,1,17
-3.5028,-80.3939,11145.078663333821,4,1,1
14.69037,-17.46633,4084.8282517399452,4,1,4
14.69037,-17.46633,4084.8282517399452,4,1,4
11.3712,-4.4037,2635.2819796187173,4,1,7
11.3712,-4.4037,2635.2819796187173,4,1,7
11.3712,-4.4037,2635.2819796187173,4,0,7
14.76877,-17.4185,4080.7042459826393,4,1,4
14.76877,-17.4185,4080.7042459826393,4,1,4
6.78168,-5.27089,2721.4159371212577,4,1,7
6.78168,-5.27089,2721.4159371212577,4,1,7
6.78168,-5.27089,2721.4159371212577,4,1,18
6.78168,-5.27089,2721.4159371212577,4,1,18
6.78168,-5.27089,2721.4159371212577,4,1,17
6.78168,-5.27089,2721.4159371212577,4,1,17
7.69171,-5.11792,2699.0684165357115,4,1,17
7.69171,-5.11792,2699.0684165357115,4,1,17
14.7785,-17.3546,4073.995622816837,4,1,4
14.7785,-17.3546,4073.995622816837,4,1,4
33.9612,116.3087,10164.08874398891,1,1,43
5.324019,-4.13842,2612.934171898308,4,1,7
5.324019,-4.13842,2612.934171898308,4,1,7
5.324019,-4.13842,2612.934171898308,4,1,17
5.324019,-4.13842,2612.934171898308,4,1,17
5.890861,-4.830361,2681.638383564173,4,1,7
5.890861,-4.830361,2681.638383564173,4,1,7
5.890861,-4.830361,2681.638383564173,4,1,18
5.890861,-4.830361,2681.638383564173,4,1,18
5.890861,-4.830361,2681.638383564173,4,1,17
5.890861,-4.830361,2681.638383564173,4,1,17
6.687226,2.670673,1846.9960867778002,0,1,7
6.687226,2.670673,1846.9960867778002,0,1,7
6.687226,2.670673,1846.9960867778002,0,1,18
7.352083,2.565841,1853.390330244347,0,1,18
6.965913,2.645065,1847.3081296551916,0,1,7
6.965913,2.645065,1847.3081296551916,0,1,18
6.830252,2.600411,1853.3865954385963,0,1,7
6.830252,2.600411,1853.3865954385963,0,1,18
7.749168,-5.160562,2703.541258672283,4,1,18
7.749168,-5.160562,2703.541258672283,4,1,18
0.1339,6.649,1649.767294702341,0,0,18
0.1339,6.649,1649.767294702341,0,1,18
23.8997,106.6133,9387.377601815075,1,1,43
11.175996,-4.372589,2629.62085200465,4,0,17
11.175996,-4.372589,2629.62085200465,4,1,17
-0.0959,34.2757,1876.0816450583327,3,1,4
-0.0959,34.2757,1876.0816450583327,3,1,4
11.750001,-2.933334,2481.276912785602,4,1,17
-0.0357,34.62196,1906.9784562517007,3,1,4
-0.0357,34.62196,1906.9784562517007,3,1,4
7.666667,-5.0166,2688.0015432681535,4,1,7
7.666667,-5.0166,2688.0015432681535,4,1,18
7.666667,-5.0166,2688.0015432681535,4,1,7
7.666667,-5.0166,2688.0015432681535,4,1,18
6.676641,2.669849,1847.191947897479,0,1,7
6.676641,2.669849,1847.191947897479,0,1,18
-4.4242,39.5062,2619.0850309300217,3,0,4
-4.4242,39.5062,2619.0850309300217,3,0,4
23.0964,109.6092,9701.784696658035,1,1,43
25.2819,110.2864,9738.296432585132,1,1,43
24.7839,107.6997,9486.046746292343,1,1,43
24.3944,111.6897,9892.342184251424,1,1,43
-0.538923,34.431259,1914.9106340317928,3,1,4
-0.538923,34.431259,1914.9106340317928,3,1,4
9.5038,2.3829,1876.159250117291,0,1,7
9.5038,2.3829,1876.159250117291,0,1,18
6.85584,2.572249,1856.2621794058239,0,1,7
6.85584,2.572249,1856.2621794058239,0,1,18
6.702446,2.699547,1843.6663419709462,0,1,7
0.4901,35.7434,1993.4412086536586,3,0,4
0.778616,34.783831,1883.1120174314221,3,1,4
0.778616,34.783831,1883.1120174314221,3,0,4
-0.1152,34.62655,1911.528516703561,3,1,4
-0.1152,34.62655,1911.528516703561,3,1,4
13.0859,-1.0824,2309.044279766123,4,1,17
13.0859,-1.0824,2309.044279766123,4,1,17
13.0859,-1.0824,2309.044279766123,4,1,17
7.6865,-5.0079,2686.960125558266,4,1,18
7.6865,-5.0079,2686.960125558266,4,1,18
6.588379,2.690878,1845.7812872921647,0,1,7
6.588379,2.690878,1845.7812872921647,0,1,18
10.316667,-5.416667,2735.645461357508,4,0,17
12.180204,-0.351302,2211.251497721356,4,1,17
12.180204,-0.351302,2211.251497721356,4,1,17
35.0886,71.3659,6084.617732233102,1,1,47
35.0886,71.3659,6084.617732233102,1,1,47
35.0886,71.3659,6084.617732233102,1,1,47
35.0886,71.3659,6084.617732233102,1,1,47
35.0886,71.3659,6084.617732233102,1,1,47
35.0886,71.3659,6084.617732233102,1,1,47
35.0886,71.3659,6084.617732233102,1,1,47
24.2075,109.3908,9663.906808119966,1,1,43
-3.218,40.1169,2611.9644383825266,3,0,4
-3.218,40.1169,2611.9644383825266,3,0,4
0.4712,35.9765,2017.9178876030182,3,0,4
0.4712,35.9765,2017.9178876030182,3,0,4
0.4029,6.6889,1630.5627545805442,0,0,18
0.4029,6.6889,1630.5627545805442,0,1,18
-16.0968,35.7721,3210.273846857786,3,1,4
-16.0968,35.7721,3210.273846857786,3,1,15
-16.0968,35.7721,3210.273846857786,3,1,17
-16.0968,35.7721,3210.273846857786,3,1,29
-16.0968,35.7721,3210.273846857786,3,1,35
-16.0968,35.7721,3210.273846857786,3,1,39
-0.0606,34.9725,1942.875867234195,3,0,4
-0.0606,34.9725,1942.875867234195,3,0,4
-16.8473,36.9673,3352.5680236629323,3,1,4
-16.8473,36.9673,3352.5680236629323,3,1,15
-16.8473,36.9673,3352.5680236629323,3,1,17
-16.8473,36.9673,3352.5680236629323,3,1,29
-16.8473,36.9673,3352.5680236629323,3,1,35
-16.8473,36.9673,3352.5680236629323,3,1,39
-17.3289,35.5908,3311.352727872822,3,1,4
-17.3289,35.5908,3311.352727872822,3,1,15
-17.3289,35.5908,3311.352727872822,3,1,17
-17.3289,35.5908,3311.352727872822,3,1,26
-17.3289,35.5908,3311.352727872822,3,1,29
-17.3289,35.5908,3311.352727872822,3,1,35
-17.3289,35.5908,3311.352727872822,3,1,39
-3.9333,39.75,2614.7357418250695,3,0,4
-3.9333,39.75,2614.7357418250695,3,0,4
7.059702,-3.775761,2554.4994712815774,4,1,7
7.059702,-3.775761,2554.4994712815774,4,1,18
7.059702,-3.775761,2554.4994712815774,4,1,7
7.059702,-3.775761,2554.4994712815774,4,1,18
34.1718,70.6217,5989.903286933746,1,1,47
34.1718,70.6217,5989.903286933746,1,1,47
34.1718,70.6217,5989.903286933746,1,1,47
34.1718,70.6217,5989.903286933746,1,0,47
34.1718,70.6217,5989.903286933746,1,1,47
22.8167,108.3167,9574.15625018466,1,1,43
0.356243,6.542718,1647.186652106759,0,0,18
0.356243,6.542718,1647.186652106759,0,1,18
-0.1833,34.9167,1943.6154876687126,3,1,4
5.416,-0.5983,2222.8154162756396,0,1,7
5.416,-0.5983,2222.8154162756396,0,1,18
5.416,-0.5983,2222.8154162756396,0,1,7
5.416,-0.5983,2222.8154162756396,0,1,18
12.358651,-1.606883,2349.173085621281,4,1,17
7.6254,-5.198,2708.1783582714893,4,1,7
7.6254,-5.198,2708.1783582714893,4,1,7
0.0939,33.9756,1836.715889841612,3,1,4
0.0939,33.9756,1836.715889841612,3,0,4
1.6246,7.4061,1494.6880289049611,0,0,18
1.6246,7.4061,1494.6880289049611,0,1,18
0.3044,6.7498,1630.3649844787383,0,0,18
0.3044,6.7498,1630.3649844787383,0,1,18
0.3821,6.7126,1629.4773811135797,0,0,18
0.3821,6.7126,1629.4773811135797,0,1,18
-0.5058,34.7336,1942.5329180693343,3,1,4
0.1963,6.7008,1641.2436515130673,0,0,18
0.1963,6.7008,1641.2436515130673,0,1,18
1.633333,7.416667,1493.19671388226,0,0,18
1.633333,7.416667,1493.19671388226,0,1,18
6.601233,2.689047,1845.8479653576383,0,1,7
6.601233,2.689047,1845.8479653576383,0,1,18
0.6278,34.3325,1845.023698434311,3,1,4
0.6278,34.3325,1845.023698434311,3,1,18
-3.5028,-80.3939,11145.078663333821,4,1,1
19.943044,81.642983,6826.806833333294,1,1,9
20.17024,81.560942,6819.038850373457,1,1,9
20.15987,81.569274,6819.870962525154,1,1,9
19.977179,81.630715,6825.640718149376,1,1,9
23.4833,111.3167,9869.076583608869,1,1,43
22.6333,110.15,9763.541506301026,1,1,43
6.687226,2.670673,1846.9960867778002,0,1,7
6.687226,2.670673,1846.9960867778002,0,1,18
7.352083,2.565841,1853.390330244347,0,1,18
6.965913,2.645065,1847.3081296551916,0,1,18
6.587843,2.736448,1840.7703553714314,0,1,18
6.830252,2.600411,1853.3865954385963,0,1,18
27.5592,76.6074,6389.5930732669085,1,0,9
27.5592,76.6074,6389.5930732669085,1,0,9
1.980217,32.531824,1599.8733420267436,3,1,18
1.980217,32.531824,1599.8733420267436,3,0,4
6.735445,2.642898,1849.5854066982993,0,1,18
6.660376,2.687094,1845.4559581844787,0,1,18
22.0796,82.1391,6887.6311337106235,1,1,9
22.0796,82.1391,6887.6311337106235,1,1,9
7.2191,2.3379,1879.3264870790763,0,1,17
7.2191,2.3379,1879.3264870790763,0,1,17
7.2191,2.3379,1879.3264870790763,0,1,17
6.574982,2.699702,1844.951653950864,0,1,18
19.4667,81.9667,6859.275466575204,1,1,9
19.4667,81.9667,6859.275466575204,1,1,9
14.4974,-14.4523,3759.8868756151874,4,1,4
14.4974,-14.4523,3759.8868756151874,4,1,7
14.4974,-14.4523,3759.8868756151874,4,1,4
14.4974,-14.4523,3759.8868756151874,4,1,7
14.4974,-14.4523,3759.8868756151874,4,1,18
6.564555,2.71535,1843.3403126244875,0,1,18
6.676641,2.669849,1847.191947897479,0,1,18
6.562067,2.735038,1841.1998017145204,0,1,18
18.9796,81.4003,6798.450934925928,1,1,9
18.9796,81.4003,6798.450934925928,1,1,9
7.3655,2.5995,1849.6038984324548,0,1,18
7.3742,2.5972,1849.8095369248265,0,1,18
6.85584,2.572249,1856.2621794058239,0,1,18
6.783149,2.627836,1850.7948074404155,0,1,18
6.676671,2.753011,1838.0339795280875,0,1,18
18.8135,82.7123,6936.313205787145,1,1,9
18.8135,82.7123,6936.313205787145,1,0,9
-4.443,39.4619,2615.963414954383,3,1,18
-4.443,39.4619,2615.963414954383,3,1,18
2.2581,32.8874,1623.693555683242,3,1,18
2.2581,32.8874,1623.693555683242,3,0,4
6.63333,1.71667,1952.5931541112939,0,1,18
18.1641,81.9535,6855.235759839027,1,1,9
18.1641,81.9535,6855.235759839027,1,1,9
7.265834,2.540484,1856.6951975836046,0,1,18
-1.83396,31.81922,1751.935461697159,3,1,17
-1.83396,31.81922,1751.935461697159,3,1,17
-1.83396,31.81922,1751.935461697159,3,0,4
-1.83396,31.81922,1751.935461697159,3,0,4
-4.3275,15.3133,1422.6767200131328,0,1,17
-4.3275,15.3133,1422.6767200131328,0,1,17
18.067158,-16.023601,3991.7409009054118,4,1,17
18.067158,-16.023601,3991.7409009054118,4,1,17
18.067158,-16.023601,3991.7409009054118,4,1,17
6.978225,2.647791,1846.9083481843659,0,1,18
7.461452,2.649348,1843.6046526633984,0,1,18
22.33,81.38,6810.885622786202,1,1,9
22.33,81.38,6810.885622786202,1,1,9
28.9288,77.0913,6459.746550040152,1,0,9
28.9288,77.0913,6459.746550040152,1,0,9
1.7132,33.6064,1721.0423099945488,3,1,18
1.7132,33.6064,1721.0423099945488,3,0,4
21.1702,72.8311,5919.240287535744,1,1,9
21.1702,72.8311,5919.240287535744,1,0,9
6.601233,2.689047,1845.8479653576383,0,1,18
0.678227,34.186567,1827.9867125366611,3,1,18
0.678227,34.186567,1827.9867125366611,3,0,4
19.913425,81.569867,6819.054164224327,1,1,9
20.032,81.395333,6801.218013935623,1,1,9
19.98412,81.606837,6823.166987615594,1,1,9
19.934414,81.663247,6828.897826192164,1,1,9
19.962367,81.509283,6812.885351524792,1,1,9
20.164236,81.530577,6815.844071051539,1,1,9
20.151328,81.582542,6821.225793626243,1,1,9
20.143721,81.568583,6819.739217589465,1,1,9
20.020574,81.604088,6823.0072373310495,1,1,9
19.977179,81.630715,6825.640718149376,1,1,9
19.992154,81.628511,6825.462129097464,1,1,9
32.386808,51.544826,4290.502352764486,3,0,47
32.386808,51.544826,4290.502352764486,3,0,47
6.626947,2.684685,1846.0615478022917,0,1,18
10.6333,-4.7667,2667.123514472523,4,0,17
-0.1726,34.9198,1943.372389926523,3,0,4
-0.1726,34.9198,1943.372389926523,3,0,17
-0.0357,34.62196,1906.9784562517007,3,1,4
-0.0357,34.62196,1906.9784562517007,3,1,17
0.1603,34.6459,1899.3785325561291,3,0,4
0.1603,34.6459,1899.3785325561291,3,1,17
0.1232,34.6366,1900.3285432389325,3,1,17
0.16833,34.7277,1907.0882227401048,3,1,4
0.16833,34.7277,1907.0882227401048,3,1,17
0.54057,34.5641,1872.4171117532792,3,1,4
0.54057,34.5641,1872.4171117532792,3,1,17
-0.0749,34.6663,1913.36351755351,3,0,4
-0.0749,34.6663,1913.36351755351,3,1,17
11.175996,-4.372589,2629.62085200465,4,0,17
12.466667,-3.45,2548.723756022971,4,0,17
12.466667,-3.45,2548.723756022971,4,1,17
10.964122,-3.257144,2505.991483857619,4,0,17
10.3333,-3.18333,2491.7427815133656,4,0,17
37.707,126.447,10955.767120439901,1,1,43
37.707,126.447,10955.767120439901,1,1,43
37.6611,126.8363,10990.08742647014,1,1,43
37.6611,126.8363,10990.08742647014,1,1,43
37.7608,126.7725,10981.441468772588,1,1,43
38.0939,127.0756,10995.88379228169,1,1,43
37.7608,126.7725,10981.441468772588,1,1,43
38.0939,127.0756,10995.88379228169,1,1,43
8.468215,-13.237696,3591.1508143563287,4,1,7
8.468215,-13.237696,3591.1508143563287,4,1,18
8.47378,-13.205907,3587.6367428318326,4,1,7
7.54115,-12.46296,3509.511056858194,4,1,7
7.54115,-12.46296,3509.511056858194,4,1,18
8.49117,-13.28493,3596.2901599391316,4,1,18
3.75578,8.78166,1256.471196852463,0,1,17
5.343858,-3.918737,2588.506220657198,4,0,18
